gene_name,gene_acc,source_plate_barcode,source_plate_label,cell_plate_barcode,cell_plate_label,well,row,column,label,experimental_content_type_name,molecule_design_id
Tmod1,21916,2491585,MYORES_pa1_p26B,2491620,MY-pass1-j04-MP26B-3,I06,I,6,sample,SAMPLE,10391602
Tmod1,21916,2491585,MYORES_pa1_p26B,2491621,MY-pass1-j04-MP26B-2,I06,I,6,sample,SAMPLE,10391602
Tmod1,21916,2491585,MYORES_pa1_p26B,2491622,MY-pass1-j04-MP26B-1,I06,I,6,sample,SAMPLE,10391602
Tmod2,50876,2491586,MYORES_pa1_p27B,2491608,MY-pass1-j04-MP27B-3,C13,C,13,sample,SAMPLE,10391845
Tmod2,50876,2491586,MYORES_pa1_p27B,2491609,MY-pass1-j04-MP27B-2,C13,C,13,sample,SAMPLE,10391845
Tmod2,50876,2491586,MYORES_pa1_p27B,2491610,MY-pass1-j04-MP27B-1,C13,C,13,sample,SAMPLE,10391845
Tmprss11f,243083,2491588,MYORES_pa1_p29B,2491611,MY-pass1-j04-MP29B-3,D18,D,18,sample,SAMPLE,10392158
Tmprss11f,243083,2491588,MYORES_pa1_p29B,2491612,MY-pass1-j04-MP29B-2,D18,D,18,sample,SAMPLE,10392158
Tmprss11f,243083,2491588,MYORES_pa1_p29B,2491613,MY-pass1-j04-MP29B-1,D18,D,18,sample,SAMPLE,10392158
Tmprss4,214523,2491588,MYORES_pa1_p29B,2491611,MY-pass1-j04-MP29B-3,G17,G,17,sample,SAMPLE,10392249
Tmprss4,214523,2491588,MYORES_pa1_p29B,2491612,MY-pass1-j04-MP29B-2,G17,G,17,sample,SAMPLE,10392249
Tmprss4,214523,2491588,MYORES_pa1_p29B,2491613,MY-pass1-j04-MP29B-1,G17,G,17,sample,SAMPLE,10392249
Tmprss6,71753,2491585,MYORES_pa1_p26B,2491620,MY-pass1-j04-MP26B-3,L14,L,14,sample,SAMPLE,10391519
Tmprss6,71753,2491585,MYORES_pa1_p26B,2491621,MY-pass1-j04-MP26B-2,L14,L,14,sample,SAMPLE,10391519
Tmprss6,71753,2491585,MYORES_pa1_p26B,2491622,MY-pass1-j04-MP26B-1,L14,L,14,sample,SAMPLE,10391519
Tmprss7,208171,2491587,MYORES_pa1_p28B,2491605,MY-pass1-j04-MP28B-3,N17,N,17,sample,SAMPLE,10391948
Tmprss7,208171,2491587,MYORES_pa1_p28B,2491606,MY-pass1-j04-MP28B-2,N17,N,17,sample,SAMPLE,10391948
Tmprss7,208171,2491587,MYORES_pa1_p28B,2491607,MY-pass1-j04-MP28B-1,N17,N,17,sample,SAMPLE,10391948
Tmsb4x,19241,2491587,MYORES_pa1_p28B,2491605,MY-pass1-j04-MP28B-3,N05,N,5,sample,SAMPLE,10391913
Tmsb4x,19241,2491587,MYORES_pa1_p28B,2491606,MY-pass1-j04-MP28B-2,N05,N,5,sample,SAMPLE,10391913
Tmsb4x,19241,2491587,MYORES_pa1_p28B,2491607,MY-pass1-j04-MP28B-1,N05,N,5,sample,SAMPLE,10391913
Tmtc2,278279,2491545,MYORES_pa1_p13B,2491599,MY-pass1-j04-MP13B-3,I08,I,8,sample,SAMPLE,10388383
Tmtc2,278279,2491545,MYORES_pa1_p13B,2491600,MY-pass1-j04-MP13B-2,I08,I,8,sample,SAMPLE,10388383
Tmtc2,278279,2491545,MYORES_pa1_p13B,2491601,MY-pass1-j04-MP13B-1,I08,I,8,sample,SAMPLE,10388383
Tnfaip6,21930,2491587,MYORES_pa1_p28B,2491605,MY-pass1-j04-MP28B-3,K09,K,9,sample,SAMPLE,10391931
Tnfaip6,21930,2491587,MYORES_pa1_p28B,2491606,MY-pass1-j04-MP28B-2,K09,K,9,sample,SAMPLE,10391931
Tnfaip6,21930,2491587,MYORES_pa1_p28B,2491607,MY-pass1-j04-MP28B-1,K09,K,9,sample,SAMPLE,10391931
Tnfrsf12a,27279,2491545,MYORES_pa1_p13B,2491599,MY-pass1-j04-MP13B-3,N03,N,3,sample,SAMPLE,10388513
Tnfrsf12a,27279,2491545,MYORES_pa1_p13B,2491600,MY-pass1-j04-MP13B-2,N03,N,3,sample,SAMPLE,10388513
Tnfrsf12a,27279,2491545,MYORES_pa1_p13B,2491601,MY-pass1-j04-MP13B-1,N03,N,3,sample,SAMPLE,10388513
Tnfrsf19,29820,2491588,MYORES_pa1_p29B,2491611,MY-pass1-j04-MP29B-3,I09,I,9,sample,SAMPLE,10392133
Tnfrsf19,29820,2491588,MYORES_pa1_p29B,2491612,MY-pass1-j04-MP29B-2,I09,I,9,sample,SAMPLE,10392133
Tnfrsf19,29820,2491588,MYORES_pa1_p29B,2491613,MY-pass1-j04-MP29B-1,I09,I,9,sample,SAMPLE,10392133
Tnfrsf1b,21938,2491587,MYORES_pa1_p28B,2491605,MY-pass1-j04-MP28B-3,C09,C,9,sample,SAMPLE,10391866
Tnfrsf1b,21938,2491587,MYORES_pa1_p28B,2491606,MY-pass1-j04-MP28B-2,C09,C,9,sample,SAMPLE,10391866
Tnfrsf1b,21938,2491587,MYORES_pa1_p28B,2491607,MY-pass1-j04-MP28B-1,C09,C,9,sample,SAMPLE,10391866
Tnfrsf9,21942,2491585,MYORES_pa1_p26B,2491620,MY-pass1-j04-MP26B-3,H09,H,9,sample,SAMPLE,10391278
Tnfrsf9,21942,2491585,MYORES_pa1_p26B,2491621,MY-pass1-j04-MP26B-2,H09,H,9,sample,SAMPLE,10391278
Tnfrsf9,21942,2491585,MYORES_pa1_p26B,2491622,MY-pass1-j04-MP26B-1,H09,H,9,sample,SAMPLE,10391278
Tnfsf15,326623,2491416,MYORES_p24B,2491614,MY-pass1-j04-MP24B-3,C16,C,16,sample,SAMPLE,10390814
Tnfsf15,326623,2491416,MYORES_p24B,2491615,MY-pass1-j04-MP24B-2,C16,C,16,sample,SAMPLE,10390814
Tnfsf15,326623,2491416,MYORES_p24B,2491616,MY-pass1-j04-MP24B-1,C16,C,16,sample,SAMPLE,10390814
Tnk2,51789,2491586,MYORES_pa1_p27B,2491608,MY-pass1-j04-MP27B-3,J13,J,13,sample,SAMPLE,10391593
Tnk2,51789,2491586,MYORES_pa1_p27B,2491609,MY-pass1-j04-MP27B-2,J13,J,13,sample,SAMPLE,10391593
Tnk2,51789,2491586,MYORES_pa1_p27B,2491610,MY-pass1-j04-MP27B-1,J13,J,13,sample,SAMPLE,10391593
Tnks,21951,2491432,MYORES_pass1_25B,2491617,MY-pass1-j04-MP25B-3,L20,L,20,sample,SAMPLE,10391156
Tnks,21951,2491432,MYORES_pass1_25B,2491618,MY-pass1-j04-MP25B-2,L20,L,20,sample,SAMPLE,10391156
Tnks,21951,2491432,MYORES_pass1_25B,2491619,MY-pass1-j04-MP25B-1,L20,L,20,sample,SAMPLE,10391156
Tnni3,21954,2491587,MYORES_pa1_p28B,2491605,MY-pass1-j04-MP28B-3,J17,J,17,sample,SAMPLE,10391675
Tnni3,21954,2491587,MYORES_pa1_p28B,2491606,MY-pass1-j04-MP28B-2,J17,J,17,sample,SAMPLE,10391675
Tnni3,21954,2491587,MYORES_pa1_p28B,2491607,MY-pass1-j04-MP28B-1,J17,J,17,sample,SAMPLE,10391675
Tnp2,21959,2491588,MYORES_pa1_p29B,2491611,MY-pass1-j04-MP29B-3,L05,L,5,sample,SAMPLE,10392174
Tnp2,21959,2491588,MYORES_pa1_p29B,2491612,MY-pass1-j04-MP29B-2,L05,L,5,sample,SAMPLE,10392174
Tnp2,21959,2491588,MYORES_pa1_p29B,2491613,MY-pass1-j04-MP29B-1,L05,L,5,sample,SAMPLE,10392174
Tnpo3,320938,2491542,MYORES_pass1_p1B,2491602,MY-pass1-j04-MP01B-3,N10,N,10,sample,SAMPLE,10385875
Tnpo3,320938,2491542,MYORES_pass1_p1B,2491603,MY-pass1-j04-MP01B-2,N10,N,10,sample,SAMPLE,10385875
Tnpo3,320938,2491542,MYORES_pass1_p1B,2491604,MY-pass1-j04-MP01B-1,N10,N,10,sample,SAMPLE,10385875
Tns4,217169,2491587,MYORES_pa1_p28B,2491605,MY-pass1-j04-MP28B-3,G05,G,5,sample,SAMPLE,10391677
Tns4,217169,2491587,MYORES_pa1_p28B,2491606,MY-pass1-j04-MP28B-2,G05,G,5,sample,SAMPLE,10391677
Tns4,217169,2491587,MYORES_pa1_p28B,2491607,MY-pass1-j04-MP28B-1,G05,G,5,sample,SAMPLE,10391677
Tob1,22057,2491587,MYORES_pa1_p28B,2491605,MY-pass1-j04-MP28B-3,J09,J,9,sample,SAMPLE,10391891
Tob1,22057,2491587,MYORES_pa1_p28B,2491606,MY-pass1-j04-MP28B-2,J09,J,9,sample,SAMPLE,10391891
Tob1,22057,2491587,MYORES_pa1_p28B,2491607,MY-pass1-j04-MP28B-1,J09,J,9,sample,SAMPLE,10391891
Tomm34,67145,2491585,MYORES_pa1_p26B,2491620,MY-pass1-j04-MP26B-3,C21,C,21,sample,SAMPLE,10391572
Tomm34,67145,2491585,MYORES_pa1_p26B,2491621,MY-pass1-j04-MP26B-2,C21,C,21,sample,SAMPLE,10391572
Tomm34,67145,2491585,MYORES_pa1_p26B,2491622,MY-pass1-j04-MP26B-1,C21,C,21,sample,SAMPLE,10391572
Top1,21969,2491432,MYORES_pass1_25B,2491617,MY-pass1-j04-MP25B-3,K15,K,15,sample,SAMPLE,10391148
Top1,21969,2491432,MYORES_pass1_25B,2491618,MY-pass1-j04-MP25B-2,K15,K,15,sample,SAMPLE,10391148
Top1,21969,2491432,MYORES_pass1_25B,2491619,MY-pass1-j04-MP25B-1,K15,K,15,sample,SAMPLE,10391148
Top2a,21973,2491584,MYORES_pa1_p23B,2491596,MY-pass1-j04-MP23B-3,E20,E,20,sample,SAMPLE,10390748
Top2a,21973,2491584,MYORES_pa1_p23B,2491597,MY-pass1-j04-MP23B-2,E20,E,20,sample,SAMPLE,10390748
Top2a,21973,2491584,MYORES_pa1_p23B,2491598,MY-pass1-j04-MP23B-1,E20,E,20,sample,SAMPLE,10390748
Tox,252838,2491587,MYORES_pa1_p28B,2491605,MY-pass1-j04-MP28B-3,J21,J,21,sample,SAMPLE,10391921
Tox,252838,2491587,MYORES_pa1_p28B,2491606,MY-pass1-j04-MP28B-2,J21,J,21,sample,SAMPLE,10391921
Tox,252838,2491587,MYORES_pa1_p28B,2491607,MY-pass1-j04-MP28B-1,J21,J,21,sample,SAMPLE,10391921
Tpcn2,233979,2491588,MYORES_pa1_p29B,2491611,MY-pass1-j04-MP29B-3,D06,D,6,sample,SAMPLE,10392135
Tpcn2,233979,2491588,MYORES_pa1_p29B,2491612,MY-pass1-j04-MP29B-2,D06,D,6,sample,SAMPLE,10392135
Tpcn2,233979,2491588,MYORES_pa1_p29B,2491613,MY-pass1-j04-MP29B-1,D06,D,6,sample,SAMPLE,10392135
Tpk1,29807,2491416,MYORES_p24B,2491614,MY-pass1-j04-MP24B-3,D14,D,14,sample,SAMPLE,10391013
Tpk1,29807,2491416,MYORES_p24B,2491615,MY-pass1-j04-MP24B-2,D14,D,14,sample,SAMPLE,10391013
Tpk1,29807,2491416,MYORES_p24B,2491616,MY-pass1-j04-MP24B-1,D14,D,14,sample,SAMPLE,10391013
Tpm1,22003,2491545,MYORES_pa1_p13B,2491599,MY-pass1-j04-MP13B-3,E03,E,3,sample,SAMPLE,10388478
Tpm1,22003,2491545,MYORES_pa1_p13B,2491600,MY-pass1-j04-MP13B-2,E03,E,3,sample,SAMPLE,10388478
Tpm1,22003,2491545,MYORES_pa1_p13B,2491601,MY-pass1-j04-MP13B-1,E03,E,3,sample,SAMPLE,10388478
Tpx2,72119,2491587,MYORES_pa1_p28B,2491605,MY-pass1-j04-MP28B-3,E12,E,12,sample,SAMPLE,10391687
Tpx2,72119,2491587,MYORES_pa1_p28B,2491606,MY-pass1-j04-MP28B-2,E12,E,12,sample,SAMPLE,10391687
Tpx2,72119,2491587,MYORES_pa1_p28B,2491607,MY-pass1-j04-MP28B-1,E12,E,12,sample,SAMPLE,10391687
Traf2,22030,2491584,MYORES_pa1_p23B,2491596,MY-pass1-j04-MP23B-3,I21,I,21,sample,SAMPLE,10390944
Traf2,22030,2491584,MYORES_pa1_p23B,2491597,MY-pass1-j04-MP23B-2,I21,I,21,sample,SAMPLE,10390944
Traf2,22030,2491584,MYORES_pa1_p23B,2491598,MY-pass1-j04-MP23B-1,I21,I,21,sample,SAMPLE,10390944
Trak1,67095,2491585,MYORES_pa1_p26B,2491620,MY-pass1-j04-MP26B-3,E04,E,4,sample,SAMPLE,10391465
Trak1,67095,2491585,MYORES_pa1_p26B,2491621,MY-pass1-j04-MP26B-2,E04,E,4,sample,SAMPLE,10391465
Trak1,67095,2491585,MYORES_pa1_p26B,2491622,MY-pass1-j04-MP26B-1,E04,E,4,sample,SAMPLE,10391465
Trfr2,50765,2491585,MYORES_pa1_p26B,2491620,MY-pass1-j04-MP26B-3,C15,C,15,sample,SAMPLE,10391477
Trfr2,50765,2491585,MYORES_pa1_p26B,2491621,MY-pass1-j04-MP26B-2,C15,C,15,sample,SAMPLE,10391477
Trfr2,50765,2491585,MYORES_pa1_p26B,2491622,MY-pass1-j04-MP26B-1,C15,C,15,sample,SAMPLE,10391477
Trim27,19720,2491432,MYORES_pass1_25B,2491617,MY-pass1-j04-MP25B-3,I22,I,22,sample,SAMPLE,10391291
Trim27,19720,2491432,MYORES_pass1_25B,2491618,MY-pass1-j04-MP25B-2,I22,I,22,sample,SAMPLE,10391291
Trim27,19720,2491432,MYORES_pass1_25B,2491619,MY-pass1-j04-MP25B-1,I22,I,22,sample,SAMPLE,10391291
Trim3,55992,2491587,MYORES_pa1_p28B,2491605,MY-pass1-j04-MP28B-3,M14,M,14,sample,SAMPLE,10391850
Trim3,55992,2491587,MYORES_pa1_p28B,2491606,MY-pass1-j04-MP28B-2,M14,M,14,sample,SAMPLE,10391850
Trim3,55992,2491587,MYORES_pa1_p28B,2491607,MY-pass1-j04-MP28B-1,M14,M,14,sample,SAMPLE,10391850
Trim44,80985,2491587,MYORES_pa1_p28B,2491605,MY-pass1-j04-MP28B-3,E13,E,13,sample,SAMPLE,10391740
Trim44,80985,2491587,MYORES_pa1_p28B,2491606,MY-pass1-j04-MP28B-2,E13,E,13,sample,SAMPLE,10391740
Trim44,80985,2491587,MYORES_pa1_p28B,2491607,MY-pass1-j04-MP28B-1,E13,E,13,sample,SAMPLE,10391740
Trim45,229644,2491583,MYORES_pa1_p22B,2491593,MY-pass1-j04-MP22B-3,K06,K,6,sample,SAMPLE,10390689
Trim45,229644,2491583,MYORES_pa1_p22B,2491594,MY-pass1-j04-MP22B-2,K06,K,6,sample,SAMPLE,10390689
Trim45,229644,2491583,MYORES_pa1_p22B,2491595,MY-pass1-j04-MP22B-1,K06,K,6,sample,SAMPLE,10390689
Trim47,217333,2491587,MYORES_pa1_p28B,2491605,MY-pass1-j04-MP28B-3,E05,E,5,sample,SAMPLE,10391797
Trim47,217333,2491587,MYORES_pa1_p28B,2491606,MY-pass1-j04-MP28B-2,E05,E,5,sample,SAMPLE,10391797
Trim47,217333,2491587,MYORES_pa1_p28B,2491607,MY-pass1-j04-MP28B-1,E05,E,5,sample,SAMPLE,10391797
Trim68,101700,2491416,MYORES_p24B,2491614,MY-pass1-j04-MP24B-3,E09,E,9,sample,SAMPLE,10390771
Trim68,101700,2491416,MYORES_p24B,2491615,MY-pass1-j04-MP24B-2,E09,E,9,sample,SAMPLE,10390771
Trim68,101700,2491416,MYORES_p24B,2491616,MY-pass1-j04-MP24B-1,E09,E,9,sample,SAMPLE,10390771
Triobp,110253,2491586,MYORES_pa1_p27B,2491608,MY-pass1-j04-MP27B-3,D06,D,6,sample,SAMPLE,10391930
Triobp,110253,2491586,MYORES_pa1_p27B,2491609,MY-pass1-j04-MP27B-2,D06,D,6,sample,SAMPLE,10391930
Triobp,110253,2491586,MYORES_pa1_p27B,2491610,MY-pass1-j04-MP27B-1,D06,D,6,sample,SAMPLE,10391930
Trip4,56404,2491416,MYORES_p24B,2491614,MY-pass1-j04-MP24B-3,L06,L,6,sample,SAMPLE,10390929
Trip4,56404,2491416,MYORES_p24B,2491615,MY-pass1-j04-MP24B-2,L06,L,6,sample,SAMPLE,10390929
Trip4,56404,2491416,MYORES_p24B,2491616,MY-pass1-j04-MP24B-1,L06,L,6,sample,SAMPLE,10390929
Trip6,22051,2491545,MYORES_pa1_p13B,2491599,MY-pass1-j04-MP13B-3,M12,M,12,sample,SAMPLE,10388625
Trip6,22051,2491545,MYORES_pa1_p13B,2491600,MY-pass1-j04-MP13B-2,M12,M,12,sample,SAMPLE,10388625
Trip6,22051,2491545,MYORES_pa1_p13B,2491601,MY-pass1-j04-MP13B-1,M12,M,12,sample,SAMPLE,10388625
Trmt2a,15547,2491586,MYORES_pa1_p27B,2491608,MY-pass1-j04-MP27B-3,F15,F,15,sample,SAMPLE,10391606
Trmt2a,15547,2491586,MYORES_pa1_p27B,2491609,MY-pass1-j04-MP27B-2,F15,F,15,sample,SAMPLE,10391606
Trmt2a,15547,2491586,MYORES_pa1_p27B,2491610,MY-pass1-j04-MP27B-1,F15,F,15,sample,SAMPLE,10391606
Trpa1,277328,2491416,MYORES_p24B,2491614,MY-pass1-j04-MP24B-3,N04,N,4,sample,SAMPLE,10391008
Trpa1,277328,2491416,MYORES_p24B,2491615,MY-pass1-j04-MP24B-2,N04,N,4,sample,SAMPLE,10391008
Trpa1,277328,2491416,MYORES_p24B,2491616,MY-pass1-j04-MP24B-1,N04,N,4,sample,SAMPLE,10391008
Trpc3,22065,2491584,MYORES_pa1_p23B,2491596,MY-pass1-j04-MP23B-3,M18,M,18,sample,SAMPLE,10390571
Trpc3,22065,2491584,MYORES_pa1_p23B,2491597,MY-pass1-j04-MP23B-2,M18,M,18,sample,SAMPLE,10390571
Trpc3,22065,2491584,MYORES_pa1_p23B,2491598,MY-pass1-j04-MP23B-1,M18,M,18,sample,SAMPLE,10390571
Trpm8,171382,2491416,MYORES_p24B,2491614,MY-pass1-j04-MP24B-3,E10,E,10,sample,SAMPLE,10390768
Trpm8,171382,2491416,MYORES_p24B,2491615,MY-pass1-j04-MP24B-2,E10,E,10,sample,SAMPLE,10390768
Trpm8,171382,2491416,MYORES_p24B,2491616,MY-pass1-j04-MP24B-1,E10,E,10,sample,SAMPLE,10390768
Trpt1,107328,2491583,MYORES_pa1_p22B,2491593,MY-pass1-j04-MP22B-3,E12,E,12,sample,SAMPLE,10390162
Trpt1,107328,2491583,MYORES_pa1_p22B,2491594,MY-pass1-j04-MP22B-2,E12,E,12,sample,SAMPLE,10390162
Trpt1,107328,2491583,MYORES_pa1_p22B,2491595,MY-pass1-j04-MP22B-1,E12,E,12,sample,SAMPLE,10390162
Tspan1,66805,2491588,MYORES_pa1_p29B,2491611,MY-pass1-j04-MP29B-3,C06,C,6,sample,SAMPLE,10392118
Tspan1,66805,2491588,MYORES_pa1_p29B,2491612,MY-pass1-j04-MP29B-2,C06,C,6,sample,SAMPLE,10392118
Tspan1,66805,2491588,MYORES_pa1_p29B,2491613,MY-pass1-j04-MP29B-1,C06,C,6,sample,SAMPLE,10392118
Tspan15,70423,2491586,MYORES_pa1_p27B,2491608,MY-pass1-j04-MP27B-3,I22,I,22,sample,SAMPLE,10391898
Tspan15,70423,2491586,MYORES_pa1_p27B,2491609,MY-pass1-j04-MP27B-2,I22,I,22,sample,SAMPLE,10391898
Tspan15,70423,2491586,MYORES_pa1_p27B,2491610,MY-pass1-j04-MP27B-1,I22,I,22,sample,SAMPLE,10391898
Tspan17,74257,2491542,MYORES_pass1_p1B,2491602,MY-pass1-j04-MP01B-3,H04,H,4,sample,SAMPLE,10385726
Tspan17,74257,2491542,MYORES_pass1_p1B,2491603,MY-pass1-j04-MP01B-2,H04,H,4,sample,SAMPLE,10385726
Tspan17,74257,2491542,MYORES_pass1_p1B,2491604,MY-pass1-j04-MP01B-1,H04,H,4,sample,SAMPLE,10385726
Tspan31,67125,2491542,MYORES_pass1_p1B,2491602,MY-pass1-j04-MP01B-3,L11,L,11,sample,SAMPLE,10385842
Tspan31,67125,2491542,MYORES_pass1_p1B,2491603,MY-pass1-j04-MP01B-2,L11,L,11,sample,SAMPLE,10385842
Tspan31,67125,2491542,MYORES_pass1_p1B,2491604,MY-pass1-j04-MP01B-1,L11,L,11,sample,SAMPLE,10385842
Tspan7,21912,2491587,MYORES_pa1_p28B,2491605,MY-pass1-j04-MP28B-3,K18,K,18,sample,SAMPLE,10391663
Tspan7,21912,2491587,MYORES_pa1_p28B,2491606,MY-pass1-j04-MP28B-2,K18,K,18,sample,SAMPLE,10391663
Tspan7,21912,2491587,MYORES_pa1_p28B,2491607,MY-pass1-j04-MP28B-1,K18,K,18,sample,SAMPLE,10391663
Tsr1,104662,2491432,MYORES_pass1_25B,2491617,MY-pass1-j04-MP25B-3,D10,D,10,sample,SAMPLE,10391123
Tsr1,104662,2491432,MYORES_pass1_25B,2491618,MY-pass1-j04-MP25B-2,D10,D,10,sample,SAMPLE,10391123
Tsr1,104662,2491432,MYORES_pass1_25B,2491619,MY-pass1-j04-MP25B-1,D10,D,10,sample,SAMPLE,10391123
Ttc21a,74052,2491585,MYORES_pa1_p26B,2491620,MY-pass1-j04-MP26B-3,E09,E,9,sample,SAMPLE,10391384
Ttc21a,74052,2491585,MYORES_pa1_p26B,2491621,MY-pass1-j04-MP26B-2,E09,E,9,sample,SAMPLE,10391384
Ttc21a,74052,2491585,MYORES_pa1_p26B,2491622,MY-pass1-j04-MP26B-1,E09,E,9,sample,SAMPLE,10391384
Ttc3,22129,2491583,MYORES_pa1_p22B,2491593,MY-pass1-j04-MP22B-3,C07,C,7,sample,SAMPLE,10390533
Ttc3,22129,2491583,MYORES_pa1_p22B,2491594,MY-pass1-j04-MP22B-2,C07,C,7,sample,SAMPLE,10390533
Ttc3,22129,2491583,MYORES_pa1_p22B,2491595,MY-pass1-j04-MP22B-1,C07,C,7,sample,SAMPLE,10390533
Ttc4,72354,2491583,MYORES_pa1_p22B,2491593,MY-pass1-j04-MP22B-3,C11,C,11,sample,SAMPLE,10390743
Ttc4,72354,2491583,MYORES_pa1_p22B,2491594,MY-pass1-j04-MP22B-2,C11,C,11,sample,SAMPLE,10390743
Ttc4,72354,2491583,MYORES_pa1_p22B,2491595,MY-pass1-j04-MP22B-1,C11,C,11,sample,SAMPLE,10390743
Ttll3,101100,2491586,MYORES_pa1_p27B,2491608,MY-pass1-j04-MP27B-3,L05,L,5,sample,SAMPLE,10391875
Ttll3,101100,2491586,MYORES_pa1_p27B,2491609,MY-pass1-j04-MP27B-2,L05,L,5,sample,SAMPLE,10391875
Ttll3,101100,2491586,MYORES_pa1_p27B,2491610,MY-pass1-j04-MP27B-1,L05,L,5,sample,SAMPLE,10391875
Ttll6,237930,2491545,MYORES_pa1_p13B,2491599,MY-pass1-j04-MP13B-3,I11,I,11,sample,SAMPLE,10388637
Ttll6,237930,2491545,MYORES_pa1_p13B,2491600,MY-pass1-j04-MP13B-2,I11,I,11,sample,SAMPLE,10388637
Ttll6,237930,2491545,MYORES_pa1_p13B,2491601,MY-pass1-j04-MP13B-1,I11,I,11,sample,SAMPLE,10388637
Ttll9,74711,2491586,MYORES_pa1_p27B,2491608,MY-pass1-j04-MP27B-3,L19,L,19,sample,SAMPLE,10391578
Ttll9,74711,2491586,MYORES_pa1_p27B,2491609,MY-pass1-j04-MP27B-2,L19,L,19,sample,SAMPLE,10391578
Ttll9,74711,2491586,MYORES_pa1_p27B,2491610,MY-pass1-j04-MP27B-1,L19,L,19,sample,SAMPLE,10391578
Ttyh3,78339,2491545,MYORES_pa1_p13B,2491599,MY-pass1-j04-MP13B-3,C14,C,14,sample,SAMPLE,10388623
Ttyh3,78339,2491545,MYORES_pa1_p13B,2491600,MY-pass1-j04-MP13B-2,C14,C,14,sample,SAMPLE,10388623
Ttyh3,78339,2491545,MYORES_pa1_p13B,2491601,MY-pass1-j04-MP13B-1,C14,C,14,sample,SAMPLE,10388623
Tub,22141,2491585,MYORES_pa1_p26B,2491620,MY-pass1-j04-MP26B-3,K15,K,15,sample,SAMPLE,10391504
Tub,22141,2491585,MYORES_pa1_p26B,2491621,MY-pass1-j04-MP26B-2,K15,K,15,sample,SAMPLE,10391504
Tub,22141,2491585,MYORES_pa1_p26B,2491622,MY-pass1-j04-MP26B-1,K15,K,15,sample,SAMPLE,10391504
Tulp3,22158,2491416,MYORES_p24B,2491614,MY-pass1-j04-MP24B-3,F16,F,16,sample,SAMPLE,10391033
Tulp3,22158,2491416,MYORES_p24B,2491615,MY-pass1-j04-MP24B-2,F16,F,16,sample,SAMPLE,10391033
Tulp3,22158,2491416,MYORES_p24B,2491616,MY-pass1-j04-MP24B-1,F16,F,16,sample,SAMPLE,10391033
Txlna,109658,2491588,MYORES_pa1_p29B,2491611,MY-pass1-j04-MP29B-3,F09,F,9,sample,SAMPLE,10392211
Txlna,109658,2491588,MYORES_pa1_p29B,2491612,MY-pass1-j04-MP29B-2,F09,F,9,sample,SAMPLE,10392211
Txlna,109658,2491588,MYORES_pa1_p29B,2491613,MY-pass1-j04-MP29B-1,F09,F,9,sample,SAMPLE,10392211
Txndc5,105245,2491586,MYORES_pa1_p27B,2491608,MY-pass1-j04-MP27B-3,F14,F,14,sample,SAMPLE,10391424
Txndc5,105245,2491586,MYORES_pa1_p27B,2491609,MY-pass1-j04-MP27B-2,F14,F,14,sample,SAMPLE,10391424
Txndc5,105245,2491586,MYORES_pa1_p27B,2491610,MY-pass1-j04-MP27B-1,F14,F,14,sample,SAMPLE,10391424
Txnrd2,26462,2491586,MYORES_pa1_p27B,2491608,MY-pass1-j04-MP27B-3,H09,H,9,sample,SAMPLE,10391556
Txnrd2,26462,2491586,MYORES_pa1_p27B,2491609,MY-pass1-j04-MP27B-2,H09,H,9,sample,SAMPLE,10391556
Txnrd2,26462,2491586,MYORES_pa1_p27B,2491610,MY-pass1-j04-MP27B-1,H09,H,9,sample,SAMPLE,10391556
Txnrd3,232223,2491585,MYORES_pa1_p26B,2491620,MY-pass1-j04-MP26B-3,D06,D,6,sample,SAMPLE,10391563
Txnrd3,232223,2491585,MYORES_pa1_p26B,2491621,MY-pass1-j04-MP26B-2,D06,D,6,sample,SAMPLE,10391563
Txnrd3,232223,2491585,MYORES_pa1_p26B,2491622,MY-pass1-j04-MP26B-1,D06,D,6,sample,SAMPLE,10391563
Uaca,72565,2491542,MYORES_pass1_p1B,2491602,MY-pass1-j04-MP01B-3,M15,M,15,sample,SAMPLE,10385946
Uaca,72565,2491542,MYORES_pass1_p1B,2491603,MY-pass1-j04-MP01B-2,M15,M,15,sample,SAMPLE,10385946
Uaca,72565,2491542,MYORES_pass1_p1B,2491604,MY-pass1-j04-MP01B-1,M15,M,15,sample,SAMPLE,10385946
Ubac1,98766,2491583,MYORES_pa1_p22B,2491593,MY-pass1-j04-MP22B-3,N07,N,7,sample,SAMPLE,10390187
Ubac1,98766,2491583,MYORES_pa1_p22B,2491594,MY-pass1-j04-MP22B-2,N07,N,7,sample,SAMPLE,10390187
Ubac1,98766,2491583,MYORES_pa1_p22B,2491595,MY-pass1-j04-MP22B-1,N07,N,7,sample,SAMPLE,10390187
Ube2e3,22193,2491583,MYORES_pa1_p22B,2491593,MY-pass1-j04-MP22B-3,L09,L,9,sample,SAMPLE,10390629
Ube2e3,22193,2491583,MYORES_pa1_p22B,2491594,MY-pass1-j04-MP22B-2,L09,L,9,sample,SAMPLE,10390629
Ube2e3,22193,2491583,MYORES_pa1_p22B,2491595,MY-pass1-j04-MP22B-1,L09,L,9,sample,SAMPLE,10390629
Ube2g1,67128,2491586,MYORES_pa1_p27B,2491608,MY-pass1-j04-MP27B-3,N19,N,19,sample,SAMPLE,10391401
